ResponseID,response_id,assignment_id,completion_code,numericDate
R_4lJpJj1OC2q9aQl,6796.0,bot_SV_eUHQR9fgYjK9OWW_7592c0ad-df82-4821-b6ac-e28af71a3e3e,7020268.0,2024-04-12 03:39:26
R_4Xd68mL6fSoStcV,6201.0,bot_SV_eUHQR9fgYjK9OWW_93c506e5-35fa-4acb-96a6-5fa87ff768b4,6405633.0,2024-04-12 03:50:25
R_7n0C7y2i8LHiRjq,9807.0,bot_SV_eUHQR9fgYjK9OWW_a0342f73-8a64-4d8b-a6e2-c608a1a375c3,10130631.0,2024-04-12 04:05:06
R_3KE0m2a55gY9v4I,4662.0,bot_SV_eUHQR9fgYjK9OWW_09434178-5089-470f-baa9-6854a6391a64,4815846.0,2024-04-12 04:43:05
R_7EiasHxvEMUTwag,4292.0,bot_SV_eUHQR9fgYjK9OWW_6f84956c-0c04-47e5-a870-e85853ee8f12,4433636.0,2024-04-12 04:46:10
R_1J8cTCkraifbwMC,8103.0,bot_SV_eUHQR9fgYjK9OWW_01952c7f-37dd-4b8a-addc-41f35b773938,8370399.0,2024-04-12 04:52:56
R_28JKfdiEPfbqtX3,6976.0,bot_SV_eUHQR9fgYjK9OWW_ced52bbe-64af-4bb6-84fc-d9be3f2dafcc,7206208.0,2024-04-12 05:06:34
R_2zKb1MesKJLud5T,3644.0,bot_SV_eUHQR9fgYjK9OWW_c5538482-861c-427e-97fa-2b879f726cfa,3764252.0,2024-04-12 05:15:55
R_5UQPsIUeddpeiqJ,2133.0,bot_SV_eUHQR9fgYjK9OWW_e02b5395-2bab-412f-abe8-be8bd4c3f393,2203389.0,2024-04-12 05:21:40
R_5inge2a2ncypcfZ,3427.0,bot_SV_eUHQR9fgYjK9OWW_47cc9f81-2633-4a24-a1ee-284ecf513af4,3540091.0,2024-04-12 05:28:45
R_2eET6rdhIyhIEcC,1560.0,bot_SV_eUHQR9fgYjK9OWW_5d361fc0-380c-47e9-85e9-f1d3d86bd5e1,1611480.0,2024-04-12 05:36:21
R_2G7LK2d58xLpg2Z,9398.0,bot_SV_eUHQR9fgYjK9OWW_f3010e41-c69c-4f7b-8aca-0c537e9493bc,9708134.0,2024-04-12 05:53:59
R_8ohSeE84t68g1c1,9299.0,bot_SV_eUHQR9fgYjK9OWW_aa5a091f-1d21-4d28-8cbb-d39e322e6fba,9605867.0,2024-04-12 06:12:31
R_720JwPE2BFB5iox,1583.0,bot_SV_eUHQR9fgYjK9OWW_90b91753-0ac7-44b5-acec-3a7b14889818,1635239.0,2024-04-12 06:44:48
R_6MMcynq5yHEBPD5,3804.0,bot_SV_eUHQR9fgYjK9OWW_ec4eb86c-9ed4-499f-af10-bceaef0d869f,3929532.0,2024-04-12 06:55:21
R_8V1hOKAtm4cda7T,5809.0,bot_SV_eUHQR9fgYjK9OWW_f3c5fe3c-2b89-44ec-bcd1-708efa20a1ee,6000697.0,2024-04-12 07:58:32
R_2nJd5VLZ9z7PnZ2,9489.0,bot_SV_eUHQR9fgYjK9OWW_793c1528-bf94-4143-a335-f22b098c05a9,9802137.0,2024-04-12 08:22:46
R_2LjaVlk60SBw65A,3935.0,bot_SV_eUHQR9fgYjK9OWW_775ec08e-c7b8-4cdb-bc15-97b7c4574689,4064855.0,2024-04-12 08:28:25
R_8JsZSpa1IzCRW5k,5150.0,bot_SV_eUHQR9fgYjK9OWW_5e8d8b5e-952c-4e72-b571-279d9d60773d,5319950.0,2024-04-12 09:00:01
R_24jg1iEprzZ89u0,7455.0,bot_SV_eUHQR9fgYjK9OWW_6023e8b9-ffce-4309-a494-df35a694ef92,7701015.0,2024-04-12 09:05:01
R_8Jz4uOEl62nCIue,8132.0,bot_SV_eUHQR9fgYjK9OWW_08009c2f-d730-4026-a31f-fcd13ad833ca,8400356.0,2024-04-12 09:11:31
R_8TMOalFjFdO0xb7,5143.0,bot_SV_eUHQR9fgYjK9OWW_b4cea80d-39d7-4c69-97c6-a44ea04b8fd1,5312719.0,2024-04-12 09:50:10
R_2HtBaZCNwtVvgBP,8908.0,bot_SV_eUHQR9fgYjK9OWW_4d1369ff-7e1c-4891-877d-b65f4df8455c,9201964.0,2024-04-12 10:23:02
R_3oBYcgaFycgFQs0,9872.0,bot_SV_eUHQR9fgYjK9OWW_084ed095-b37d-4e56-ac21-31c59fa10a10,10197776.0,2024-04-12 10:27:58
R_8CKjzJRuCBK9NC5,4126.0,bot_SV_eUHQR9fgYjK9OWW_2e6e24e9-dd69-451c-be78-6eaee4204ef1,4262158.0,2024-04-12 10:44:10
R_2xpLUSyeIJFvp0B,4071.0,bot_SV_eUHQR9fgYjK9OWW_8f857e1c-1799-47ba-94ac-d7d4cddd5b5a,4205343.0,2024-04-12 12:14:54
R_52u0fGcLQVWnR52,3813.0,bot_SV_eUHQR9fgYjK9OWW_3c829470-c2fa-464e-af2e-40f47e9d3798,3938829.0,2024-04-12 12:56:21
R_29LG0F0olLnGGhX,8672.0,bot_SV_eUHQR9fgYjK9OWW_78d0b220-1915-41f1-81fa-0951e3dbb9d2,8958176.0,2024-04-12 12:59:04
R_4QYpFI17b4EgzbR,9775.0,bot_SV_eUHQR9fgYjK9OWW_12ed9f75-d5d1-487d-9e62-1d582305fe97,10097575.0,2024-04-12 13:09:21
R_3LJJtke4yCT9Egp,6070.0,bot_SV_eUHQR9fgYjK9OWW_985dad79-63ab-48aa-add5-5cfbf1740fc1,6270310.0,2024-04-12 13:44:11
R_38ChZooG9mGLM7p,5433.0,bot_SV_eUHQR9fgYjK9OWW_616bb358-b283-4a39-be0e-5d41b9e2180c,5612289.0,2024-04-12 13:48:05
R_7cYV43YvEWEamDH,2202.0,bot_SV_eUHQR9fgYjK9OWW_b527f463-bbde-4174-8d9a-af8b16065b6e,2274666.0,2024-04-12 13:51:41
R_2frJ8zoPCVj1Lr6,6558.0,bot_SV_eUHQR9fgYjK9OWW_355b2a3f-6fc4-4957-ab2b-d2b7d0b2a917,6774414.0,2024-04-12 13:53:20
R_2VC3VeL0W5ef14Z,7468.0,bot_SV_eUHQR9fgYjK9OWW_2ff8b7b1-fa5c-49c3-b31b-409413c7003b,7714444.0,2024-04-12 13:53:28
R_4QfZF7ofEcjeI0h,5488.0,bot_SV_eUHQR9fgYjK9OWW_75878817-b58b-4174-86a9-d76995b04195,5669104.0,2024-04-12 13:53:42
R_3E4RZWVnG7Fcu4x,4955.0,bot_SV_eUHQR9fgYjK9OWW_43cfb477-2a1e-49fb-a347-0ccb0dbc44bf,5118515.0,2024-04-12 13:54:12
R_6ZV1pVGZ2slSAJ0,1211.0,bot_SV_eUHQR9fgYjK9OWW_659541d8-ae2c-4029-a886-bf6de96cbcf1,1250963.0,2024-04-12 13:54:37
R_3elnBW1qZ2XmMUN,1123.0,bot_SV_eUHQR9fgYjK9OWW_2b57ba8e-a597-46d3-b194-6c24c3e58f89,1160059.0,2024-04-12 13:55:05
R_6okd15hBo0zEgrP,1403.0,bot_SV_eUHQR9fgYjK9OWW_398251e6-abdd-44d5-a87a-1581b146def9,1449299.0,2024-04-12 13:55:38
R_2EWh53e6TgBBmhU,1687.0,bot_SV_eUHQR9fgYjK9OWW_c0cea0bf-9a3b-491b-95fb-43d6891bbaee,1742671.0,2024-04-12 13:55:48
R_2OCdkfKsfe4HNE9,2161.0,bot_SV_eUHQR9fgYjK9OWW_ca25e25d-9005-485f-9ea8-158c8f15d09a,2232313.0,2024-04-12 13:57:55
R_47YC7al1N6YZ1rr,3479.0,bot_SV_eUHQR9fgYjK9OWW_b2b4000f-45e5-4d20-9978-9b3489c2b87a,3593807.0,2024-04-12 14:00:03
R_3VUcNavDoagqp2N,3207.0,bot_SV_eUHQR9fgYjK9OWW_16b7ab65-c411-40e5-a3ef-30105d309450,3312831.0,2024-04-12 14:00:30
R_5uC201d2zWVZMDD,4507.0,bot_SV_eUHQR9fgYjK9OWW_ec944bc2-89ae-4d7c-ad84-98eff1766678,4655731.0,2024-04-12 14:02:48
R_3PkxxPM0oJeBitr,7886.0,bot_SV_eUHQR9fgYjK9OWW_6e00d167-1b15-4a09-bd9c-16a6e3c32cb8,8146238.0,2024-04-12 14:03:41
R_3SObUscQSZdsfmx,1733.0,bot_SV_eUHQR9fgYjK9OWW_1170587c-2dab-41b4-a657-554e90222f09,1790189.0,2024-04-12 14:03:44
R_40YJwgxdPNnTLc5,7153.0,bot_SV_eUHQR9fgYjK9OWW_2ebabef9-0492-43ed-b003-a15fa77456e0,7389049.0,2024-04-12 14:04:19
R_2JfJ3YxrAM36jEq,5806.0,bot_SV_eUHQR9fgYjK9OWW_e0de3757-754c-4063-accb-c68c09fe5c12,5997598.0,2024-04-12 14:05:15
R_8EWjTDvYfHXEwYW,8565.0,bot_SV_eUHQR9fgYjK9OWW_196cf6a6-fc15-42a3-beb7-710ded7ac8dd,8847645.0,2024-04-12 14:06:37
R_3tGJx42yKbEp4HL,4366.0,bot_SV_eUHQR9fgYjK9OWW_47fb512e-2ca1-4cc9-ad54-3ab4c08fcf57,4510078.0,2024-04-12 14:07:06
R_3JFwatPNuwMqNE3,7920.0,bot_SV_eUHQR9fgYjK9OWW_67fb56a3-c40a-4d1f-af06-3c5d1034479d,8181360.0,2024-04-12 14:08:29
R_7fjvXPwbOmlUWv1,6026.0,bot_SV_eUHQR9fgYjK9OWW_48546583-cd2f-4194-8276-ffbaa4c6b885,6224858.0,2024-04-12 14:08:49
R_5flJhA6jGkq4X65,4401.0,bot_SV_eUHQR9fgYjK9OWW_3ab8b631-3afb-4124-b529-a132d69b0dea,4546233.0,2024-04-12 14:10:05
R_7GlzwzsKU3f8jxl,7642.0,bot_SV_eUHQR9fgYjK9OWW_00fb4fda-cec7-4812-b89c-894ee2f7eca2,7894186.0,2024-04-12 14:10:35
R_3jBhgmZ9jKHX3O1,4564.0,bot_SV_eUHQR9fgYjK9OWW_4643ea2f-c3cc-476c-bd44-19bbf790ab62,4714612.0,2024-04-12 14:11:26
R_1fuIZWgwpntVxPX,6407.0,bot_SV_eUHQR9fgYjK9OWW_5aed2b13-0779-426d-b477-f3f2af09fb3d,6618431.0,2024-04-12 14:12:55
R_75QkrrzvbdYVWhh,7427.0,bot_SV_eUHQR9fgYjK9OWW_ec29dff6-f7be-4709-b110-10d82474a3b5,7672091.0,2024-04-12 14:13:17
R_7fk6WsULfckDghS,4976.0,bot_SV_eUHQR9fgYjK9OWW_0e9e2d51-33ba-472e-9251-d6c2d70abf0a,5140208.0,2024-04-12 14:13:40
R_1MgkxBpXxnxQ2gJ,7253.0,bot_SV_eUHQR9fgYjK9OWW_0a5b2ca6-9779-4883-8012-d0e8acc845a3,7492349.0,2024-04-12 14:14:41
R_29nEDdSZ2tlURA5,4278.0,bot_SV_eUHQR9fgYjK9OWW_1c8ce509-f867-454c-ad2a-0cabdde60010,4419174.0,2024-04-12 14:16:06
R_25B8ainfEyUhujT,1302.0,bot_SV_eUHQR9fgYjK9OWW_59d3bcd4-fe28-4280-ab0b-9c1889f481dc,1344966.0,2024-04-12 14:20:56
R_5hdvFkaYYOWjtWV,5245.0,bot_SV_eUHQR9fgYjK9OWW_da0e221f-a494-4b8e-85b2-43bd2f5c89bb,5418085.0,2024-04-12 14:22:05
R_4IiJFqf1HJ3nkpb,8393.0,bot_SV_eUHQR9fgYjK9OWW_77b9a0d8-e6a4-4c47-8e63-c223f0ac4190,8669969.0,2024-04-12 14:25:22
R_7lLm7FgtrUsSI6y,6555.0,bot_SV_eUHQR9fgYjK9OWW_3933b619-1da1-43bd-8137-170a40c6a308,6771315.0,2024-04-12 14:28:10
R_161D9dqqfCL2UYV,2816.0,bot_SV_eUHQR9fgYjK9OWW_c859e427-404b-46cc-a8f1-f5f8acb567af,2908928.0,2024-04-12 14:29:50
R_3WCOi5ku4RA7Myy,3336.0,bot_SV_eUHQR9fgYjK9OWW_d79f99f6-82a2-41dc-aed0-30733a862c73,3446088.0,2024-04-12 14:32:32
R_7ZIcEs5tbKwWosG,9666.0,bot_SV_eUHQR9fgYjK9OWW_db27df19-683b-40e1-8efc-3a47dd987690,9984978.0,2024-04-12 14:34:11
R_2nSBQQP5r4NSFTt,4056.0,bot_SV_eUHQR9fgYjK9OWW_3c52ff9f-2982-4ff7-906e-dec1e99710e5,4189848.0,2024-04-12 14:39:24
R_2eIX1mY5LFFq9f9,1984.0,bot_SV_eUHQR9fgYjK9OWW_459c5ec5-b1bc-442e-b465-42998257755a,2049472.0,2024-04-12 14:41:10
R_7PdPNuiDYyo9n1x,5698.0,bot_SV_eUHQR9fgYjK9OWW_4fd68b0d-41f3-4ecb-974a-66ed500305ab,5886034.0,2024-04-12 14:43:58
R_2El7d7NzdNemOZz,3322.0,bot_SV_eUHQR9fgYjK9OWW_050bf354-a15a-4a75-82f6-3a821a037461,3431626.0,2024-04-12 14:50:30
R_7gvg7TBYb1Iag93,4277.0,bot_SV_eUHQR9fgYjK9OWW_f3378a72-aff1-4a1c-9872-539137a273db,4418141.0,2024-04-12 14:53:33
R_6eNqjo311OBcN1f,6570.0,bot_SV_eUHQR9fgYjK9OWW_a327ef96-0937-4af7-81dd-a8dd14008e7a,6786810.0,2024-04-12 14:55:34
R_1bcVJ8TPBzpRbxf,6918.0,bot_SV_eUHQR9fgYjK9OWW_81902d5b-0778-4b6a-b64c-14d661a8d3d1,7146294.0,2024-04-12 15:00:44
R_8M3Qf3fWW8u3Dto,8337.0,bot_SV_eUHQR9fgYjK9OWW_05b612c5-d218-4cca-8d52-ba3e7b9098a4,8612121.0,2024-04-12 15:09:15
R_31NKIjswbLGOTdw,7835.0,bot_SV_eUHQR9fgYjK9OWW_584541ac-c317-4ddf-a278-26bcd3396b93,8093555.0,2024-04-12 15:37:36
R_36rbso9i2kAslwd,2402.0,bot_SV_eUHQR9fgYjK9OWW_966c6755-9452-4bf1-ae23-bd4a88b050fa,2481266.0,2024-04-12 15:44:49
R_7c2tW2BbZC1lbkl,9969.0,bot_SV_eUHQR9fgYjK9OWW_ea3980bc-9377-4835-acf1-e242f924659d,10297977.0,2024-04-12 15:48:32
R_2EZsTs1kiR8vNwm,3133.0,bot_SV_eUHQR9fgYjK9OWW_2ad30526-ba1c-4270-abd4-e2c69483b6a7,3236389.0,2024-04-12 16:05:40
R_45RVUaiheBKtXNO,6415.0,bot_SV_eUHQR9fgYjK9OWW_df1cf6cd-1445-41be-9e84-e3b8185322e7,6626695.0,2024-04-12 16:17:11
R_2fdZpDdlHas8Vm8,1041.0,bot_SV_eUHQR9fgYjK9OWW_8c2568df-f353-4363-90cc-454146195171,1075353.0,2024-04-12 16:31:03
R_8DoPwKswZaLGxcL,1315.0,bot_SV_eUHQR9fgYjK9OWW_10200c10-9a0f-441a-b9cf-e1e7110417ab,1358395.0,2024-04-12 16:36:55
R_8FRNOcR5CtjTRQ0,6018.0,bot_SV_eUHQR9fgYjK9OWW_7f22947f-9b97-4eef-ba58-d643d22c51d4,6216594.0,2024-04-12 18:31:49
R_8XbBz8xPx9pnpaV,3463.0,bot_SV_eUHQR9fgYjK9OWW_74baeb6a-c3a0-497f-8862-a76028719f6b,3577279.0,2024-04-12 21:10:59
R_2E11JfkSr5BQXwq,9780.0,bot_SV_eUHQR9fgYjK9OWW_009044c2-f366-4599-8b7e-8a959d810eb1,10102740.0,2024-04-12 21:29:44
R_534vcy63TOBPptp,4480.0,bot_SV_eUHQR9fgYjK9OWW_23f9f424-45fc-44da-8f1c-12885b42ba28,4627840.0,2024-04-12 21:52:57
R_53ZZrR2MVtoXybA,7511.0,bot_SV_eUHQR9fgYjK9OWW_f924122c-ef74-4880-b078-2a1a1d8912da,7758863.0,2024-04-12 21:59:15
R_1AsE9CrB1xVsZKp,2180.0,bot_SV_eUHQR9fgYjK9OWW_6fceca5d-335b-47c6-a408-2f9fd1199d32,2251940.0,2024-04-12 22:12:35
R_1RwJUZoCG6zhG9e,5822.0,bot_SV_eUHQR9fgYjK9OWW_3e18ed37-f626-4c75-a28f-1ad9a1cca391,6014126.0,2024-04-12 22:52:29
R_5lFwAQhJGqNnDfH,8608.0,bot_SV_eUHQR9fgYjK9OWW_46415cc4-bd9e-4aff-82da-02f75461803e,8892064.0,2024-04-12 22:58:20
R_4PTSGgxTKrZjxmw,1150.0,bot_SV_eUHQR9fgYjK9OWW_ee43da4e-2b37-48d8-917a-9381bab048d6,1187950.0,2024-04-12 23:09:58
R_14iQC0sntZ5QZ5w,8532.0,bot_SV_eUHQR9fgYjK9OWW_649d6f43-6898-4746-8304-f707c26b0d7a,8813556.0,2024-04-12 23:21:37
R_6qgNsF45n4vZYqL,8522.0,bot_SV_eUHQR9fgYjK9OWW_bdf50f7f-2ec1-4910-9353-1099bb899428,8803226.0,2024-04-12 23:26:18
R_1FmOvJkvWL9cMbm,2783.0,bot_SV_eUHQR9fgYjK9OWW_8b6c8d52-5479-4a60-bbcf-3b5aee061b41,2874839.0,2024-04-12 23:36:41
R_2Ecj2YhVmRXHv4V,3934.0,bot_SV_eUHQR9fgYjK9OWW_e2cbbba6-da76-496d-9be8-172cc55af676,4063822.0,2024-04-12 23:49:53
R_5tgsMRRggL9fXRF,2404.0,bot_SV_eUHQR9fgYjK9OWW_4cbe1389-19b3-4935-bbc2-73f0f15508fe,2483332.0,2024-04-12 23:51:41
R_21mj6odk2DwFXwm,7203.0,bot_SV_eUHQR9fgYjK9OWW_6b1d4faa-5358-4ceb-9b11-84e0a7963453,7440699.0,2024-04-13 01:20:55
R_2hnYqDu06T4Kehz,7366.0,bot_SV_eUHQR9fgYjK9OWW_b2af78a2-398f-4617-b9f3-bf8cfc12bcd5,7609078.0,2024-04-13 03:09:24
R_8Cq6spL5bUrRAjf,6129.0,bot_SV_eUHQR9fgYjK9OWW_b3932101-9f47-4743-901f-12d6dcf9b331,6331257.0,2024-04-13 03:18:16
R_6AGyLcQHn7wilXM,7178.0,bot_SV_eUHQR9fgYjK9OWW_d00eee02-65ab-4e33-9e51-93464c8d8e04,7414874.0,2024-04-13 03:48:51
R_18G3dDHFNTFbSE7,8314.0,bot_SV_eUHQR9fgYjK9OWW_251723da-1f2b-4dc4-acd1-901574699e6a,8588362.0,2024-04-13 04:01:37
R_4rhEOwxKqsA7HQR,9622.0,bot_SV_eUHQR9fgYjK9OWW_97e63a57-c4ca-4b41-b000-a5a55daecd4b,9939526.0,2024-04-13 04:14:39
R_23BlQLpBU0wFero,4186.0,bot_SV_eUHQR9fgYjK9OWW_fdc39286-033c-4131-a25d-6b5e16acdb0c,4324138.0,2024-04-13 04:24:12
R_2tD8ZPOCjdRIwNj,6869.0,bot_SV_eUHQR9fgYjK9OWW_68e4b632-8556-40c6-98ba-56ecc1eb568f,7095677.0,2024-04-13 05:44:16
R_7la8y9APi68s229,8159.0,bot_SV_eUHQR9fgYjK9OWW_138ca8f8-ce9b-4990-aedd-dc5ab035542c,8428247.0,2024-04-13 06:23:07
R_6VfEzZOxdkeLEnn,2112.0,bot_SV_eUHQR9fgYjK9OWW_568f5c00-2eba-4bfa-bff4-00c049450565,2181696.0,2024-04-13 06:24:32
R_3rxaHzv1rxsEsqB,6653.0,bot_SV_eUHQR9fgYjK9OWW_74e42f0b-5af0-40dd-aef6-dfcddeaf7668,6872549.0,2024-04-13 07:07:23
R_2nCRPKHGeYJE19v,3493.0,bot_SV_eUHQR9fgYjK9OWW_de4689f6-7657-4aef-9abe-ffdf55982b36,3608269.0,2024-04-13 07:10:56
R_4kc6DKyq8PCCG31,4567.0,bot_SV_eUHQR9fgYjK9OWW_163ab4e4-718c-4b34-8152-74e2d156e3c3,4717711.0,2024-04-13 07:39:23
R_2QEOMdujFYrnMQM,2037.0,bot_SV_eUHQR9fgYjK9OWW_df8c297b-6909-47cb-94e2-b2d151c863b8,2104221.0,2024-04-13 08:19:54
R_4EH8BSuBPBQHau5,4039.0,bot_SV_eUHQR9fgYjK9OWW_7cb0477e-3336-4e59-a7f6-8bf794c8f50c,4172287.0,2024-04-13 10:09:32
R_2OSAA5Q1YthaXPA,8195.0,bot_SV_eUHQR9fgYjK9OWW_dde4df48-b842-4c44-988c-fe98066c19c9,8465435.0,2024-04-13 11:33:58
R_2QM0bQbYlaovgRp,7146.0,bot_SV_eUHQR9fgYjK9OWW_1af4403a-280d-4fe6-9c5c-9ac3d32daf17,7381818.0,2024-04-13 13:29:55
R_5bD4zSMLPIo8AAV,4925.0,bot_SV_eUHQR9fgYjK9OWW_22a08e91-a03a-4a56-95b6-8e295213138e,5087525.0,2024-04-13 14:12:41
R_8uJ5weCOISYfawC,9439.0,bot_SV_eUHQR9fgYjK9OWW_0f8899f9-911b-4ead-8923-aa1ac15164cd,9750487.0,2024-04-13 16:09:29
R_4DoJ9P0pthy7nS1,3013.0,bot_SV_eUHQR9fgYjK9OWW_e8cc9e91-b885-484a-a9ba-a059ce590a80,3112429.0,2024-04-14 02:57:03
R_1I498WOAR9PuYLe,9694.0,bot_SV_eUHQR9fgYjK9OWW_4936892a-b5d5-4399-b1ec-694a85cb2c66,10013902.0,2024-04-14 06:49:02
R_13BJgsyxmUfbzVN,4903.0,bot_SV_eUHQR9fgYjK9OWW_27125355-9409-48a8-b642-72190fa0390e,5064799.0,2024-04-14 10:23:02
R_7DkFnB2ji8pHCHy,9482.0,bot_SV_eUHQR9fgYjK9OWW_c8ec4c23-4f30-4ef2-a458-7f817302f2aa,9794906.0,2024-04-15 01:12:07
R_2a8ZvBYIIVADur7,1898.0,bot_SV_eUHQR9fgYjK9OWW_c55a6e59-fd58-4b9c-bd86-40a87c7f2a9a,1960634.0,2024-04-15 02:55:27
R_8v6n9uOh9aXWbZL,3135.0,bot_SV_eUHQR9fgYjK9OWW_792d12d6-7f1d-4646-899b-4fe9c797e344,3238455.0,2024-04-15 06:07:29
R_2MWnHlokpzkARec,1506.0,bot_SV_eUHQR9fgYjK9OWW_11939311-4e6f-4bad-8ea0-1e43d4404a02,1555698.0,2024-04-15 07:09:51
R_3V6h5oWrBd7r07n,4856.0,bot_SV_eUHQR9fgYjK9OWW_2cb27826-7a18-4d10-b62d-9e4fc1fe188d,5016248.0,2024-04-15 09:25:58
R_2D0N3RexlvJRFhU,2800.0,bot_SV_eUHQR9fgYjK9OWW_535f78ce-3094-48cd-b5cf-04c30d6ba668,2892400.0,2024-04-15 13:25:55
R_43TlpoUcj5Xrk0V,3904.0,bot_SV_eUHQR9fgYjK9OWW_18686786-2506-4fef-b078-43521accdfab,4032832.0,2024-04-15 13:34:37
R_50oynw78kAuaQJH,1152.0,bot_SV_eUHQR9fgYjK9OWW_c24ee97c-6363-4e08-9720-9992a5350582,1190016.0,2024-04-15 13:46:26
R_6kNDZ4l503N9L82,4825.0,bot_SV_eUHQR9fgYjK9OWW_941103d7-4a47-445d-a2e5-d60d7f95b7b2,4984225.0,2024-04-15 13:53:35
R_3MRQopWqM1VtdgY,1860.0,bot_SV_eUHQR9fgYjK9OWW_b5bbceff-813c-472d-af8b-fcf9e5b5c1ac,1921380.0,2024-04-15 14:00:29
R_4XkaeIxc3mSKRnH,6571.0,bot_SV_eUHQR9fgYjK9OWW_d32a6fff-a645-45e5-a3ae-789f904add84,6787843.0,2024-04-15 14:32:38
R_22PHYHtEzau5Std,2098.0,bot_SV_eUHQR9fgYjK9OWW_37d5602b-5c52-4f5a-a445-febcc0f30b63,2167234.0,2024-04-15 15:05:35
R_52lfOPOIBMHkuZO,6770.0,bot_SV_eUHQR9fgYjK9OWW_bd67de4a-d99a-40c6-a8aa-0e16b15f74aa,6993410.0,2024-04-15 15:21:09
R_4d4YFzRwqetY5oa,1252.0,bot_SV_eUHQR9fgYjK9OWW_043cd4ec-79bd-47fe-ba03-6c187092475f,1293316.0,2024-04-15 15:39:53
R_7Qp6aNcV4SFRP4l,6846.0,bot_SV_eUHQR9fgYjK9OWW_527a91dd-b107-4941-af1c-cb2483b61e27,7071918.0,2024-04-15 23:00:14
R_5HYvdcMubyBgBUX,6297.0,bot_SV_eUHQR9fgYjK9OWW_a301eb80-9aed-4cc5-a654-545be80c1fb9,6504801.0,2024-04-16 00:15:55
R_8Lcode2ozOxsoVY,5988.0,bot_SV_eUHQR9fgYjK9OWW_7ed4fae8-204a-4501-b643-9365978a6eb9,6185604.0,2024-04-16 04:49:19
R_2hEoEo2bI37r9M5,3638.0,bot_SV_eUHQR9fgYjK9OWW_d04f9026-1087-4e32-b6d4-ccdf2404997a,3758054.0,2024-04-16 05:06:29
R_48lxAZKDbljOzrH,8636.0,bot_SV_eUHQR9fgYjK9OWW_c9723c52-3a10-42f0-9a9a-40aa7076dbc6,8920988.0,2024-04-16 05:10:42
R_4NN1fizPCA3aImt,9582.0,bot_SV_eUHQR9fgYjK9OWW_1256db0d-ec6f-4714-bf42-f80bda77e4c1,9898206.0,2024-04-16 05:11:28
R_1iQe7vTS5Y5ail5,1006.0,bot_SV_eUHQR9fgYjK9OWW_2d6903b5-beb1-4e52-a23b-809721733034,1039198.0,2024-04-16 05:14:15
R_1bS6YhQnbILG3p7,6537.0,bot_SV_eUHQR9fgYjK9OWW_047ca879-f726-4455-ac8f-f6a497d163de,6752721.0,2024-04-16 05:21:43
R_7CmuEyR8Fcv3rYi,7880.0,bot_SV_eUHQR9fgYjK9OWW_91f44628-cab5-4664-9a3b-11ee71478261,8140040.0,2024-04-16 05:23:00
R_2dKvsZkkxS9jk5Z,6141.0,bot_SV_eUHQR9fgYjK9OWW_00dbe630-1e41-4445-8f52-c0486a06af3e,6343653.0,2024-04-16 05:26:13
R_4Xd6wmisJdm8nUZ,4615.0,bot_SV_eUHQR9fgYjK9OWW_0dc90cfb-515b-48b8-ad32-7256fbc873d2,4767295.0,2024-04-16 05:27:07
R_3CSVbx4rWbiXZzH,8747.0,bot_SV_eUHQR9fgYjK9OWW_dafa8ff6-9d88-4b10-9a76-bd13226b8806,9035651.0,2024-04-16 05:28:50
R_2t7IMwDTV2IbXfb,4843.0,bot_SV_eUHQR9fgYjK9OWW_de2cce8a-200b-4dc1-ad75-56bf1e29ab76,5002819.0,2024-04-16 05:28:58
R_3VEWvcbjUh170Y0,7565.0,bot_SV_eUHQR9fgYjK9OWW_0211f3ce-9f9f-4b79-97b2-973e9313e6b0,7814645.0,2024-04-16 05:31:19
R_1K3AysGCMqLZ5vM,4140.0,bot_SV_eUHQR9fgYjK9OWW_0d42c661-1e7d-4c61-953a-08c486ea2b9d,4276620.0,2024-04-16 05:37:10
R_1BDxRgYZ2OXAHqV,9044.0,bot_SV_eUHQR9fgYjK9OWW_2a985d77-81f3-4c3e-b902-21499d64550a,9342452.0,2024-04-16 05:38:07
R_3mxg0vzpG6P49Tz,1523.0,bot_SV_eUHQR9fgYjK9OWW_dc82d879-dc4d-4b5f-9d29-3535ad451356,1573259.0,2024-04-16 05:42:02
R_2flC6YeBUHDBAgG,1856.0,bot_SV_eUHQR9fgYjK9OWW_955d74dd-e9b0-4bf3-96c5-2aa9168f492f,1917248.0,2024-04-16 06:40:01
R_30GYGyxjK15hHQd,3234.0,bot_SV_eUHQR9fgYjK9OWW_5277921c-7a96-42c9-bd8a-899947e9127e,3340722.0,2024-04-16 07:12:05
R_51nW7gFqOwWUgiT,4685.0,bot_SV_eUHQR9fgYjK9OWW_9e615b12-2309-45fd-bc65-d316f0ded5cc,4839605.0,2024-04-16 07:15:56
R_436Z7hO68o6KF4Y,1799.0,bot_SV_eUHQR9fgYjK9OWW_4103f1d6-f4c2-48e2-a354-d6f2aa7c4b01,1858367.0,2024-04-16 07:30:18
R_1RsAM8QKhGKt3nx,7056.0,bot_SV_eUHQR9fgYjK9OWW_0d2e77aa-80b2-4150-bc3e-0d235dd3300f,7288848.0,2024-04-16 08:35:11
R_7uPrWrNHwOb3K5r,7950.0,bot_SV_eUHQR9fgYjK9OWW_a976fc15-d819-4da9-a28d-2d90c686338c,8212350.0,2024-04-16 09:23:02
